Country_id,Title,Metric_id,Metric,Year,Value
81,Georgia,3,Pre-trial Detainees (%),2019,17.3
166,Nigeria,3,Pre-trial Detainees (%),2019,67.8
227,Turkey,3,Pre-trial Detainees (%),2019,43.1
137,Latvia,3,Pre-trial Detainees (%),2019,27.9
84,Ghana,3,Pre-trial Detainees (%),2019,12
13,Austria,3,Pre-trial Detainees (%),2019,21.3
66,Egypt,3,Pre-trial Detainees (%),2019,9.9
199,Sweden,3,Pre-trial Detainees (%),2019,30.6
192,Serbia,3,Pre-trial Detainees (%),2019,16.2
206,San Marino,3,Pre-trial Detainees (%),2019,0
142,Montenegro,3,Pre-trial Detainees (%),2019,28.4
140,Monaco,3,Pre-trial Detainees (%),2019,59.4
141,Moldova (Republic of),3,Pre-trial Detainees (%),2019,16.8
146,Macedonia (former Yugoslav Republic of),3,Pre-trial Detainees (%),2019,8.5
17,Azerbaijan,3,Pre-trial Detainees (%),2019,20.6
7,Armenia,3,Pre-trial Detainees (%),2019,37.1
1,Andorra,3,Pre-trial Detainees (%),2019,55.3
62,Dominican Republic,3,Pre-trial Detainees (%),2019,60.3
198,Sudan,3,Pre-trial Detainees (%),2019,20.4
207,Senegal,3,Pre-trial Detainees (%),2019,42.1
219,Togo,3,Pre-trial Detainees (%),2019,66.3
217,Chad,3,Pre-trial Detainees (%),2019,63.4
53,Cape Verde (Cabo Verde),3,Pre-trial Detainees (%),2019,23.3
25,Burundi,3,Pre-trial Detainees (%),2019,51.1
125,Kuwait,3,Pre-trial Detainees (%),2019,10
56,Cyprus (Republic of),3,Pre-trial Detainees (%),2019,33.7
19,Barbados,3,Pre-trial Detainees (%),2019,48.9
88,Guinea (Republic of),3,Pre-trial Detainees (%),2019,65
78,Gabon,3,Pre-trial Detainees (%),2019,66.7
70,Ethiopia,3,Pre-trial Detainees (%),2019,14.9
68,Eritrea,3,Pre-trial Detainees (%),2019,null
90,Equatorial Guinea,3,Pre-trial Detainees (%),2019,null
41,Democratic Republic of Congo,3,Pre-trial Detainees (%),2019,73
43,Congo (Republic of),3,Pre-trial Detainees (%),2019,60
42,Central African Republic,3,Pre-trial Detainees (%),2019,70.2
8,Angola,3,Pre-trial Detainees (%),2019,45.8
33,Bahamas,3,Pre-trial Detainees (%),2019,42
30,Bolivia,3,Pre-trial Detainees (%),2019,69.9
155,Malta,3,Pre-trial Detainees (%),2019,26.5
153,Mauritania,3,Pre-trial Detainees (%),2019,42.4
36,Botswana,3,Pre-trial Detainees (%),2019,24.5
220,Thailand,3,Pre-trial Detainees (%),2019,16.5
112,Italy,3,Pre-trial Detainees (%),2019,32.6
65,Estonia,3,Pre-trial Detainees (%),2019,20.6
57,Czech Republic,3,Pre-trial Detainees (%),2019,8.2
48,Cameroon,3,Pre-trial Detainees (%),2019,58.1
93,Guatemala,3,Pre-trial Detainees (%),2019,52
14,Australia,3,Pre-trial Detainees (%),2019,32.2
119,Cambodia,3,Pre-trial Detainees (%),2019,71.9
101,Haiti,3,Pre-trial Detainees (%),2019,66.8
173,New Zealand,3,Pre-trial Detainees (%),2019,30.6
23,Bulgaria,3,Pre-trial Detainees (%),2019,21.1
4,Antigua and Barbuda,3,Pre-trial Detainees (%),2019,37
241,Virgin Islands (United Kingdom),3,Pre-trial Detainees (%),2019,37
162,Namibia,3,Pre-trial Detainees (%),2019,54
164,Niger,3,Pre-trial Detainees (%),2019,59.8
11,Argentina,3,Pre-trial Detainees (%),2019,47.7
233,Uganda,3,Pre-trial Detainees (%),2019,51.6
26,Benin,3,Pre-trial Detainees (%),2019,75.8
212,El Salvador,3,Pre-trial Detainees (%),2019,31.3
163,New Caledonia (France),3,Pre-trial Detainees (%),2019,14.2
89,Guadeloupe (France),3,Pre-trial Detainees (%),2019,26.9
152,Martinique (France),3,Pre-trial Detainees (%),2019,27.3
83,Guernsey (United Kingdom),3,Pre-trial Detainees (%),2019,11.8
158,Malawi,3,Pre-trial Detainees (%),2019,10.8
91,Greece,3,Pre-trial Detainees (%),2019,31.1
51,Costa Rica,3,Pre-trial Detainees (%),2019,13.3
39,Canada,3,Pre-trial Detainees (%),2019,38.6
113,Jersey (United Kingdom),3,Pre-trial Detainees (%),2019,28.1
228,Trinidad and Tobago,3,Pre-trial Detainees (%),2019,59.7
102,Hungary,3,Pre-trial Detainees (%),2019,18.2
169,Norway,3,Pre-trial Detainees (%),2019,22.9
136,Luxembourg,3,Pre-trial Detainees (%),2019,44.5
135,Lithuania,3,Pre-trial Detainees (%),2019,8.8
106,Isle of Man (United Kingdom),3,Pre-trial Detainees (%),2019,6.6
111,Iceland,3,Pre-trial Detainees (%),2019,17.6
76,Faeroe Islands (Denmark),3,Pre-trial Detainees (%),2019,26.8
180,Pakistan,3,Pre-trial Detainees (%),2019,69.1
28,Bermuda (United Kingdom),3,Pre-trial Detainees (%),2019,9.6
38,Belize,3,Pre-trial Detainees (%),2019,30.1
29,Brunei Darussalam,3,Pre-trial Detainees (%),2019,7.1
231,Tanzania,3,Pre-trial Detainees (%),2019,53.1
236,Uruguay,3,Pre-trial Detainees (%),2019,69.7
44,Switzerland,3,Pre-trial Detainees (%),2019,39.4
151,Northern Mariana Islands (USA),3,Pre-trial Detainees (%),2019,null
240,Venezuela,3,Pre-trial Detainees (%),2019,63
121,Comoros,3,Pre-trial Detainees (%),2019,29
250,Zambia,3,Pre-trial Detainees (%),2019,28
120,Kiribati,3,Pre-trial Detainees (%),2019,5.4
251,Zimbabwe,3,Pre-trial Detainees (%),2019,17.1
18,Bosnia and Herzegovina: Republika Srpska,3,Pre-trial Detainees (%),2019,11.2
221,Tajikistan,3,Pre-trial Detainees (%),2019,15
157,Maldives,3,Pre-trial Detainees (%),2019,null
131,Liechtenstein,3,Pre-trial Detainees (%),2019,37.5
80,Grenada,3,Pre-trial Detainees (%),2019,15.2
123,Democratic People's Republic of (North) Korea,3,Pre-trial Detainees (%),2019,null
244,Vanuatu,3,Pre-trial Detainees (%),2019,22.4
72,Finland,3,Pre-trial Detainees (%),2019,19.2
100,Croatia,3,Pre-trial Detainees (%),2019,24.5
22,Burkina Faso,3,Pre-trial Detainees (%),2019,42
224,Turkmenistan,3,Pre-trial Detainees (%),2019,14
215,Swaziland/eSwatini,3,Pre-trial Detainees (%),2019,18.1
194,Rwanda,3,Pre-trial Detainees (%),2019,6.8
124,Republic of (South) Korea,3,Pre-trial Detainees (%),2019,34.5
105,Israel,3,Pre-trial Detainees (%),2019,25.2
209,Suriname,3,Pre-trial Detainees (%),2019,50
229,Tuvalu,3,Pre-trial Detainees (%),2019,0
226,Tonga,3,Pre-trial Detainees (%),2019,7.4
171,Nauru,3,Pre-trial Detainees (%),2019,25
75,"Micronesia, Federated States of",3,Pre-trial Detainees (%),2019,16.7
247,Yemen,3,Pre-trial Detainees (%),2019,70.1
189,Qatar,3,Pre-trial Detainees (%),2019,44
242,Virgin Islands (USA),3,Pre-trial Detainees (%),2019,36.4
15,Aruba (Netherlands),3,Pre-trial Detainees (%),2019,16.6
237,Uzbekistan,3,Pre-trial Detainees (%),2019,10
107,India,3,Pre-trial Detainees (%),2019,67.2
34,Bhutan,3,Pre-trial Detainees (%),2019,null
210,South Sudan,3,Pre-trial Detainees (%),2019,28.9
208,Somalia,3,Pre-trial Detainees (%),2019,null
147,Mali,3,Pre-trial Detainees (%),2019,52.8
138,Libya,3,Pre-trial Detainees (%),2019,90
134,Lesotho,3,Pre-trial Detainees (%),2019,19.5
95,Guinea Bissau,3,Pre-trial Detainees (%),2019,67.9
87,Gambia,3,Pre-trial Detainees (%),2019,22.2
122,St. Kitts and Nevis,3,Pre-trial Detainees (%),2019,30.5
184,Puerto Rico (USA),3,Pre-trial Detainees (%),2019,13
85,Gibraltar (United Kingdom),3,Pre-trial Detainees (%),2019,26.8
174,Oman,3,Pre-trial Detainees (%),2019,5.6
37,Belarus,3,Pre-trial Detainees (%),2019,15.4
225,Tunisia,3,Pre-trial Detainees (%),2019,52
18,Kosovo/Kosova,3,Pre-trial Detainees (%),2019,18.1
211,Sao Tome e Principe,3,Pre-trial Detainees (%),2019,33.5
133,Liberia,3,Pre-trial Detainees (%),2019,63
2,United Arab Emirates,3,Pre-trial Detainees (%),2019,38.2
114,Jamaica,3,Pre-trial Detainees (%),2019,23.1
59,Djibouti,3,Pre-trial Detainees (%),2019,20
128,Laos,3,Pre-trial Detainees (%),2019,1
18,Bosnia and Herzegovina: Federation,3,Pre-trial Detainees (%),2019,12.5
214,Syria,3,Pre-trial Detainees (%),2019,50.5
52,Cuba,3,Pre-trial Detainees (%),2019,null
178,Papua New Guinea,4,Female Prisoners (%),2019,4.9
204,Slovakia,4,Female Prisoners (%),2019,7.5
118,Kyrgyzstan,4,Female Prisoners (%),2019,5.2
127,Kazakhstan,4,Female Prisoners (%),2019,7.5
50,Colombia,4,Female Prisoners (%),2019,6.9
139,Morocco,4,Female Prisoners (%),2019,2.4
79,United Kingdom: England & Wales,4,Female Prisoners (%),2019,4.6
193,Russian Federation,4,Female Prisoners (%),2019,8
181,Poland,4,Female Prisoners (%),2019,4.1
103,Indonesia,4,Female Prisoners (%),2019,5.5
177,French Polynesia (France),4,Female Prisoners (%),2019,4.4
77,France,4,Female Prisoners (%),2019,3.6
82,French Guiana/Guyane (France),4,Female Prisoners (%),2019,10.2
249,South Africa,4,Female Prisoners (%),2019,2.6
156,Mauritius,4,Female Prisoners (%),2019,4.8
148,Myanmar (formerly Burma),4,Female Prisoners (%),2019,12.3
176,Peru,4,Female Prisoners (%),2019,5.6
116,Japan,4,Female Prisoners (%),2019,8.3
196,Solomon Islands,4,Female Prisoners (%),2019,1.7
202,Slovenia,4,Female Prisoners (%),2019,5.9
168,Netherlands,4,Female Prisoners (%),2019,5.4
60,Denmark,4,Female Prisoners (%),2019,3.6
179,Philippines,4,Female Prisoners (%),2019,8.9
170,Nepal,4,Female Prisoners (%),2019,7.3
149,Mongolia,4,Female Prisoners (%),2019,4.4
239,St. Vincent and the Grenadines,4,Female Prisoners (%),2019,5.3
130,St. Lucia,4,Female Prisoners (%),2019,2.5
5,Anguilla (United Kingdom),4,Female Prisoners (%),2019,0
205,Sierra Leone,4,Female Prisoners (%),2019,2.7
63,Algeria,4,Female Prisoners (%),2019,1.5
190,Reunion (France),4,Female Prisoners (%),2019,2.8
248,Mayotte (France),4,Female Prisoners (%),2019,0.6
161,Mozambique,4,Female Prisoners (%),2019,2.9
232,Ukraine,4,Female Prisoners (%),2019,4.1
243,Vietnam,4,Female Prisoners (%),2019,13.6
160,Malaysia,4,Female Prisoners (%),2019,7.2
213,Sint Maarten (Netherlands),4,Female Prisoners (%),2019,5
144,Madagascar,4,Female Prisoners (%),2019,4.9
21,Belgium,4,Female Prisoners (%),2019,4.5
96,Guyana,4,Female Prisoners (%),2019,3.5
79,United Kingdom: Scotland,4,Female Prisoners (%),2019,4.8
79,United Kingdom: Northern Ireland,4,Female Prisoners (%),2019,4.2
191,Romania,4,Female Prisoners (%),2019,4.6
104,"Ireland, Republic of",4,Female Prisoners (%),2019,4.4
6,Albania,4,Female Prisoners (%),2019,1.9
200,Singapore,4,Female Prisoners (%),2019,11
110,Iran,4,Female Prisoners (%),2019,3.1
97,Hong Kong (China),4,Female Prisoners (%),2019,20.5
159,Mexico,4,Female Prisoners (%),2019,5.2
32,Brazil,4,Female Prisoners (%),2019,6.9
150,Macau (China),4,Female Prisoners (%),2019,13.8
175,Panama,4,Female Prisoners (%),2019,5.7
47,Chile,4,Female Prisoners (%),2019,8.8
186,Portugal,4,Female Prisoners (%),2019,6.3
58,Germany,4,Female Prisoners (%),2019,5.8
187,Palau,4,Female Prisoners (%),2019,4.6
73,Fiji,4,Female Prisoners (%),2019,2.5
12,American Samoa (USA),4,Female Prisoners (%),2019,5.5
230,Taiwan,4,Female Prisoners (%),2019,8.9
86,Greenland (Denmark),4,Female Prisoners (%),2019,13.8
61,Dominica,4,Female Prisoners (%),2019,1.4
117,Kenya,4,Female Prisoners (%),2019,7.4
20,Bangladesh,4,Female Prisoners (%),2019,3.8
126,Cayman Islands (United Kingdom),4,Female Prisoners (%),2019,6.7
235,United States of America,4,Female Prisoners (%),2019,9.8
188,Paraguay,4,Female Prisoners (%),2019,6.5
167,Nicaragua,4,Female Prisoners (%),2019,5.4
115,Jordan,4,Female Prisoners (%),2019,4
99,Honduras,4,Female Prisoners (%),2019,4.3
246,Samoa,4,Female Prisoners (%),2019,6
145,Marshall Islands,4,Female Prisoners (%),2019,0
46,Cook Islands (New Zealand),4,Female Prisoners (%),2019,8.3
195,Saudi Arabia,4,Female Prisoners (%),2019,5.7
109,Iraq,4,Female Prisoners (%),2019,2.6
49,China,4,Female Prisoners (%),2019,6.5
223,Timor-Leste (formerly East Timor),4,Female Prisoners (%),2019,4.1
94,Guam (USA),4,Female Prisoners (%),2019,7.2
129,Lebanon,4,Female Prisoners (%),2019,4.7
24,Bahrain,4,Female Prisoners (%),2019,4.7
132,Sri Lanka,4,Female Prisoners (%),2019,4.9
3,Afghanistan,4,Female Prisoners (%),2019,2.8
64,Ecuador,4,Female Prisoners (%),2019,7.8
54,Curaçao (Netherlands),4,Female Prisoners (%),2019,3.2
197,Seychelles,4,Female Prisoners (%),2019,4.7
45,Cote d'Ivoire,4,Female Prisoners (%),2019,2.4
69,Spain,4,Female Prisoners (%),2019,7.5
81,Georgia,4,Female Prisoners (%),2019,3.5
166,Nigeria,4,Female Prisoners (%),2019,2.1
227,Turkey,4,Female Prisoners (%),2019,4.2
137,Latvia,4,Female Prisoners (%),2019,7.7
84,Ghana,4,Female Prisoners (%),2019,1.1
13,Austria,4,Female Prisoners (%),2019,6.1
66,Egypt,4,Female Prisoners (%),2019,3.7
199,Sweden,4,Female Prisoners (%),2019,6.1
192,Serbia,4,Female Prisoners (%),2019,3.9
206,San Marino,4,Female Prisoners (%),2019,0
142,Montenegro,4,Female Prisoners (%),2019,3.1
140,Monaco,4,Female Prisoners (%),2019,18.8
141,Moldova (Republic of),4,Female Prisoners (%),2019,6.6
146,Macedonia (former Yugoslav Republic of),4,Female Prisoners (%),2019,3.2
17,Azerbaijan,4,Female Prisoners (%),2019,3.1
7,Armenia,4,Female Prisoners (%),2019,4
1,Andorra,4,Female Prisoners (%),2019,12.8
62,Dominican Republic,4,Female Prisoners (%),2019,2.9
198,Sudan,4,Female Prisoners (%),2019,2
207,Senegal,4,Female Prisoners (%),2019,2.9
219,Togo,4,Female Prisoners (%),2019,3.2
217,Chad,4,Female Prisoners (%),2019,2.8
53,Cape Verde (Cabo Verde),4,Female Prisoners (%),2019,4
25,Burundi,4,Female Prisoners (%),2019,4.9
125,Kuwait,4,Female Prisoners (%),2019,13.8
56,Cyprus (Republic of),4,Female Prisoners (%),2019,8.1
19,Barbados,4,Female Prisoners (%),2019,2.6
88,Guinea (Republic of),4,Female Prisoners (%),2019,3
78,Gabon,4,Female Prisoners (%),2019,3.5
70,Ethiopia,4,Female Prisoners (%),2019,4.2
68,Eritrea,4,Female Prisoners (%),2019,null
90,Equatorial Guinea,4,Female Prisoners (%),2019,5
41,Democratic Republic of Congo,4,Female Prisoners (%),2019,3
43,Congo (Republic of),4,Female Prisoners (%),2019,3.7
42,Central African Republic,4,Female Prisoners (%),2019,8.2
8,Angola,4,Female Prisoners (%),2019,3.6
33,Bahamas,4,Female Prisoners (%),2019,3.1
30,Bolivia,4,Female Prisoners (%),2019,8.2
155,Malta,4,Female Prisoners (%),2019,8.3
153,Mauritania,4,Female Prisoners (%),2019,1.8
36,Botswana,4,Female Prisoners (%),2019,4.7
220,Thailand,4,Female Prisoners (%),2019,13.1
112,Italy,4,Female Prisoners (%),2019,4.3
65,Estonia,4,Female Prisoners (%),2019,4.1
57,Czech Republic,4,Female Prisoners (%),2019,7.5
48,Cameroon,4,Female Prisoners (%),2019,2.7
93,Guatemala,4,Female Prisoners (%),2019,11
14,Australia,4,Female Prisoners (%),2019,8.4
119,Cambodia,4,Female Prisoners (%),2019,8.6
101,Haiti,4,Female Prisoners (%),2019,4.2
173,New Zealand,4,Female Prisoners (%),2019,7.4
23,Bulgaria,4,Female Prisoners (%),2019,3.2
4,Antigua and Barbuda,4,Female Prisoners (%),2019,4.8
241,Virgin Islands (United Kingdom),4,Female Prisoners (%),2019,4.5
162,Namibia,4,Female Prisoners (%),2019,2.9
164,Niger,4,Female Prisoners (%),2019,4
11,Argentina,4,Female Prisoners (%),2019,4.2
233,Uganda,4,Female Prisoners (%),2019,4.4
26,Benin,4,Female Prisoners (%),2019,5
212,El Salvador,4,Female Prisoners (%),2019,8.5
163,New Caledonia (France),4,Female Prisoners (%),2019,1.5
89,Guadeloupe (France),4,Female Prisoners (%),2019,3.1
152,Martinique (France),4,Female Prisoners (%),2019,1.8
83,Guernsey (United Kingdom),4,Female Prisoners (%),2019,5.5
158,Malawi,4,Female Prisoners (%),2019,1.1
91,Greece,4,Female Prisoners (%),2019,5.2
51,Costa Rica,4,Female Prisoners (%),2019,5.4
39,Canada,4,Female Prisoners (%),2019,5.6
113,Jersey (United Kingdom),4,Female Prisoners (%),2019,7
228,Trinidad and Tobago,4,Female Prisoners (%),2019,2.9
102,Hungary,4,Female Prisoners (%),2019,7.4
169,Norway,4,Female Prisoners (%),2019,6
136,Luxembourg,4,Female Prisoners (%),2019,5.5
135,Lithuania,4,Female Prisoners (%),2019,4.8
106,Isle of Man (United Kingdom),4,Female Prisoners (%),2019,4.7
111,Iceland,4,Female Prisoners (%),2019,3.8
76,Faeroe Islands (Denmark),4,Female Prisoners (%),2019,0
180,Pakistan,4,Female Prisoners (%),2019,1.8
28,Bermuda (United Kingdom),4,Female Prisoners (%),2019,5.7
38,Belize,4,Female Prisoners (%),2019,3.5
29,Brunei Darussalam,4,Female Prisoners (%),2019,7.3
231,Tanzania,4,Female Prisoners (%),2019,3.4
236,Uruguay,4,Female Prisoners (%),2019,5.3
44,Switzerland,4,Female Prisoners (%),2019,5.6
151,Northern Mariana Islands (USA),4,Female Prisoners (%),2019,5.8
240,Venezuela,4,Female Prisoners (%),2019,5.3
121,Comoros,4,Female Prisoners (%),2019,1
250,Zambia,4,Female Prisoners (%),2019,3
120,Kiribati,4,Female Prisoners (%),2019,0.8
251,Zimbabwe,4,Female Prisoners (%),2019,2.2
18,Bosnia and Herzegovina: Republika Srpska,4,Female Prisoners (%),2019,2.2
221,Tajikistan,4,Female Prisoners (%),2019,1.6
157,Maldives,4,Female Prisoners (%),2019,4.3
131,Liechtenstein,4,Female Prisoners (%),2019,12.5
80,Grenada,4,Female Prisoners (%),2019,1.5
123,Democratic People's Republic of (North) Korea,4,Female Prisoners (%),2019,null
244,Vanuatu,4,Female Prisoners (%),2019,1
72,Finland,4,Female Prisoners (%),2019,7.6
100,Croatia,4,Female Prisoners (%),2019,4.1
22,Burkina Faso,4,Female Prisoners (%),2019,1.7
224,Turkmenistan,4,Female Prisoners (%),2019,6.5
215,Swaziland/eSwatini,4,Female Prisoners (%),2019,2.9
194,Rwanda,4,Female Prisoners (%),2019,6.5
124,Republic of (South) Korea,4,Female Prisoners (%),2019,6.8
105,Israel,4,Female Prisoners (%),2019,1
209,Suriname,4,Female Prisoners (%),2019,2.8
229,Tuvalu,4,Female Prisoners (%),2019,0
226,Tonga,4,Female Prisoners (%),2019,4.5
171,Nauru,4,Female Prisoners (%),2019,7.1
75,"Micronesia, Federated States of",4,Female Prisoners (%),2019,0
247,Yemen,4,Female Prisoners (%),2019,1.6
189,Qatar,4,Female Prisoners (%),2019,14.7
242,Virgin Islands (USA),4,Female Prisoners (%),2019,2.7
15,Aruba (Netherlands),4,Female Prisoners (%),2019,3.5
237,Uzbekistan,4,Female Prisoners (%),2019,null
107,India,4,Female Prisoners (%),2019,4.3
34,Bhutan,4,Female Prisoners (%),2019,4.3
210,South Sudan,4,Female Prisoners (%),2019,10.9
208,Somalia,4,Female Prisoners (%),2019,null
147,Mali,4,Female Prisoners (%),2019,2.8
138,Libya,4,Female Prisoners (%),2019,1.2
134,Lesotho,4,Female Prisoners (%),2019,3.6
95,Guinea Bissau,4,Female Prisoners (%),2019,2.6
